1 2 3 9 7 11 6 8 5 0 4 10 	5 2 2 3 	3.24974433235 3.04029094291 
1 2 3 9 5 11 6 8 4 0 10 7 	5 2 2 3 	3.24974433235 3.04029094291 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24974433235 3.04029094291 
1 2 8 3 5 11 6 9 7 0 4 10 	5 2 2 3 	3.24974433235 3.04029094291 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25337697577 3.20512882437 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25337697577 3.20512882437 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25021079204 3.20829500809 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25021079204 3.20829500809 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25007877655 3.20842702358 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25007877655 3.20842702358 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.24993926578 3.20856653436 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24993926578 3.20856653436 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24993926578 3.20856653436 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25506016896 4.06693339634 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.24694880847 3.45214651411 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25693004428 3.60731424965 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25309036119 3.51367495317 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25461955191 3.1727171178 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.24859341549 3.17874325422 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24859341549 3.17874325422 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24084704179 3.16376376433 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24084704179 3.16376376433 
1 2 8 9 7 11 6 3 5 0 4 10 	5 2 2 3 	2.7188507082 3.00064686765 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.236157079 3.20965508954 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.24469746903 3.13523024188 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24469746903 3.13523024188 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24469746903 3.13523024188 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25327666471 3.28540422221 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25327666471 3.28540422221 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25853967344 3.28014121348 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25625121657 3.28242967035 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25755735802 3.2811235289 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26645371496 3.27222717196 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25605561092 3.27332323324 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25605561092 3.27332323324 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25853307371 3.27084577045 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26065067212 3.26872817205 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26071996226 3.2686588819 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25645168494 3.27292715922 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25817880485 3.27120003932 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26032837575 3.26905046841 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25987943565 3.26949940851 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25936840542 3.27001043875 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26070317491 3.26867566925 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26469717834 3.26468166582 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26468800461 3.26469083956 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.2646784082 3.26470043597 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26469673653 3.26468210764 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.24475157383 3.26568918153 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.24475157383 3.26568918153 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25935764002 3.25108311535 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.17485556089 3.00560676108 
1 2 3 9 5 11 6 8 4 0 10 7 	5 2 2 3 	3.17485556089 3.00560676108 
1 2 3 9 7 11 6 8 5 0 4 10 	5 2 2 3 	3.17485556089 3.00560676108 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.17485556089 3.00560676108 
10 4 3 9 7 11 6 8 5 0 2 1 	5 2 2 3 	2.08450075997 3.01537990149 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.28046430288 3.35813555267 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.27318056489 3.30237954576 
5 6 3 9 7 11 2 8 1 0 4 10 	5 2 2 3 	2.71533862979 3.00415894605 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	2.71948629795 3.0000112779 
5 6 3 9 7 11 4 8 10 0 2 1 	5 2 2 3 	2.71924169676 3.00025587909 
1 2 3 9 5 11 6 8 4 0 10 7 	5 2 2 3 	2.719489286 3.00000828985 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25328818529 3.45052086865 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25640363975 3.44740541418 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25745575597 3.3767076767 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.25315631033 3.38100712233 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25315631033 3.38100712233 
1 2 3 9 5 11 6 8 7 0 4 10 	5 2 2 3 	3.26251827934 3.37164515333 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26251827934 3.37164515333 
1 2 9 3 5 11 6 8 4 0 7 10 	5 2 2 3 	3.26668716652 3.27395715953 
1 2 3 9 5 11 6 8 4 0 7 10 	5 2 2 3 	3.25065294336 3.45677799511 
